Well,Sample ID,Range,ng/uL,% Total,nmole/L,Avg. Size,%CV,Size Threshold (b.p.),DQN
F8,SampF8,100 bp to 150 bp,NaN,NaN,NaN,125,11.49,300,N/A (Upper Marker was set at time zero)
F8,SampF8,150 bp to 260 bp,NaN,NaN,NaN,206,15.52,300,N/A (Upper Marker was set at time zero)
F8,SampF8,200 bp to 4000 bp,NaN,NaN,NaN,616,95.00,300,N/A (Upper Marker was set at time zero)
F8,SampF8,200 bp to 6000 bp,NaN,NaN,NaN,739,125.86,300,N/A (Upper Marker was set at time zero)
F9,SampF9,100 bp to 150 bp,NaN,NaN,NaN,125,11.61,300,N/A (Upper Marker was set at time zero)
F9,SampF9,150 bp to 260 bp,NaN,NaN,NaN,206,15.55,300,N/A (Upper Marker was set at time zero)
F9,SampF9,200 bp to 4000 bp,NaN,NaN,NaN,622,86.23,300,N/A (Upper Marker was set at time zero)
F9,SampF9,200 bp to 6000 bp,NaN,NaN,NaN,689,110.86,300,N/A (Upper Marker was set at time zero)
F10,SampF10,100 bp to 150 bp,NaN,NaN,NaN,126,11.37,300,N/A (Upper Marker was set at time zero)
F10,SampF10,150 bp to 260 bp,NaN,NaN,NaN,208,15.43,300,N/A (Upper Marker was set at time zero)
F10,SampF10,200 bp to 4000 bp,NaN,NaN,NaN,574,76.91,300,N/A (Upper Marker was set at time zero)
F10,SampF10,200 bp to 6000 bp,NaN,NaN,NaN,654,113.71,300,N/A (Upper Marker was set at time zero)
F11,SampF11,100 bp to 150 bp,NaN,NaN,NaN,128,11.78,300,N/A (Upper Marker was set at time zero)
F11,SampF11,150 bp to 260 bp,NaN,NaN,NaN,209,15.23,300,N/A (Upper Marker was set at time zero)
F11,SampF11,200 bp to 4000 bp,NaN,NaN,NaN,713,89.82,300,N/A (Upper Marker was set at time zero)
F11,SampF11,200 bp to 6000 bp,NaN,NaN,NaN,903,120.82,300,N/A (Upper Marker was set at time zero)
F12,SampF12,100 bp to 150 bp,NaN,NaN,NaN,126,11.15,300,N/A (Upper Marker was set at time zero)
F12,SampF12,150 bp to 260 bp,NaN,NaN,NaN,206,15.49,300,N/A (Upper Marker was set at time zero)
F12,SampF12,200 bp to 4000 bp,NaN,NaN,NaN,626,84.46,300,N/A (Upper Marker was set at time zero)
F12,SampF12,200 bp to 6000 bp,NaN,NaN,NaN,696,110.54,300,N/A (Upper Marker was set at time zero)
G1,SampG1,100 bp to 150 bp,NaN,NaN,NaN,126,12.16,300,N/A (Upper Marker was set at time zero)
G1,SampG1,150 bp to 260 bp,NaN,NaN,NaN,206,15.62,300,N/A (Upper Marker was set at time zero)
G1,SampG1,200 bp to 4000 bp,NaN,NaN,NaN,719,93.98,300,N/A (Upper Marker was set at time zero)
G1,SampG1,200 bp to 6000 bp,NaN,NaN,NaN,893,120.61,300,N/A (Upper Marker was set at time zero)
G2,SampG2,100 bp to 150 bp,NaN,NaN,NaN,126,11.40,300,N/A (Upper Marker was set at time zero)
G2,SampG2,150 bp to 260 bp,NaN,NaN,NaN,207,15.55,300,N/A (Upper Marker was set at time zero)
G2,SampG2,200 bp to 4000 bp,NaN,NaN,NaN,645,86.07,300,N/A (Upper Marker was set at time zero)
G2,SampG2,200 bp to 6000 bp,NaN,NaN,NaN,719,109.83,300,N/A (Upper Marker was set at time zero)
G3,SampG3,100 bp to 150 bp,NaN,NaN,NaN,125,11.67,300,N/A (Upper Marker was set at time zero)
G3,SampG3,150 bp to 260 bp,NaN,NaN,NaN,208,15.35,300,N/A (Upper Marker was set at time zero)
G3,SampG3,200 bp to 4000 bp,NaN,NaN,NaN,753,92.99,300,N/A (Upper Marker was set at time zero)
G3,SampG3,200 bp to 6000 bp,NaN,NaN,NaN,925,117.47,300,N/A (Upper Marker was set at time zero)
G4,SampG4,100 bp to 150 bp,NaN,NaN,NaN,126,11.37,300,N/A (Upper Marker was set at time zero)
G4,SampG4,150 bp to 260 bp,NaN,NaN,NaN,204,15.45,300,N/A (Upper Marker was set at time zero)
G4,SampG4,200 bp to 4000 bp,NaN,NaN,NaN,761,92.26,300,N/A (Upper Marker was set at time zero)
G4,SampG4,200 bp to 6000 bp,NaN,NaN,NaN,919,115.07,300,N/A (Upper Marker was set at time zero)
G5,SampG5,100 bp to 150 bp,NaN,NaN,NaN,127,10.96,300,N/A (Upper Marker was set at time zero)
G5,SampG5,150 bp to 260 bp,NaN,NaN,NaN,209,15.70,300,N/A (Upper Marker was set at time zero)
G5,SampG5,200 bp to 4000 bp,NaN,NaN,NaN,839,92.28,300,N/A (Upper Marker was set at time zero)
G5,SampG5,200 bp to 6000 bp,NaN,NaN,NaN,1062,113.72,300,N/A (Upper Marker was set at time zero)
G6,SampG6,100 bp to 150 bp,NaN,NaN,NaN,125,11.61,300,N/A (Upper Marker was set at time zero)
G6,SampG6,150 bp to 260 bp,NaN,NaN,NaN,206,15.48,300,N/A (Upper Marker was set at time zero)
G6,SampG6,200 bp to 4000 bp,NaN,NaN,NaN,662,96.00,300,N/A (Upper Marker was set at time zero)
G6,SampG6,200 bp to 6000 bp,NaN,NaN,NaN,829,126.31,300,N/A (Upper Marker was set at time zero)
G7,SampG7,100 bp to 150 bp,NaN,NaN,NaN,125,11.05,300,N/A (Upper Marker was set at time zero)
G7,SampG7,150 bp to 260 bp,NaN,NaN,NaN,212,14.09,300,N/A (Upper Marker was set at time zero)
G7,SampG7,200 bp to 4000 bp,NaN,NaN,NaN,940,87.59,300,N/A (Upper Marker was set at time zero)
G7,SampG7,200 bp to 6000 bp,NaN,NaN,NaN,1089,100.29,300,N/A (Upper Marker was set at time zero)
G8,SampG8,100 bp to 150 bp,NaN,NaN,NaN,127,11.39,300,N/A (Upper Marker was set at time zero)
G8,SampG8,150 bp to 260 bp,NaN,NaN,NaN,208,15.19,300,N/A (Upper Marker was set at time zero)
G8,SampG8,200 bp to 4000 bp,NaN,NaN,NaN,648,91.90,300,N/A (Upper Marker was set at time zero)
G8,SampG8,200 bp to 6000 bp,NaN,NaN,NaN,748,117.68,300,N/A (Upper Marker was set at time zero)
G9,SampG9,100 bp to 150 bp,NaN,NaN,NaN,125,11.63,300,N/A (Upper Marker was set at time zero)
G9,SampG9,150 bp to 260 bp,NaN,NaN,NaN,205,15.36,300,N/A (Upper Marker was set at time zero)
G9,SampG9,200 bp to 4000 bp,NaN,NaN,NaN,649,103.06,300,N/A (Upper Marker was set at time zero)
G9,SampG9,200 bp to 6000 bp,NaN,NaN,NaN,805,129.59,300,N/A (Upper Marker was set at time zero)
G10,SampG10,100 bp to 150 bp,NaN,NaN,NaN,126,11.53,300,N/A (Upper Marker was set at time zero)
G10,SampG10,150 bp to 260 bp,NaN,NaN,NaN,205,15.50,300,N/A (Upper Marker was set at time zero)
G10,SampG10,200 bp to 4000 bp,NaN,NaN,NaN,752,93.81,300,N/A (Upper Marker was set at time zero)
G10,SampG10,200 bp to 6000 bp,NaN,NaN,NaN,909,117.09,300,N/A (Upper Marker was set at time zero)
G11,SampG11,100 bp to 150 bp,NaN,NaN,NaN,131,8.63,300,N/A (Upper Marker was set at time zero)
G11,SampG11,150 bp to 260 bp,NaN,NaN,NaN,NaN,NaN,300,N/A (Upper Marker was set at time zero)
G11,SampG11,200 bp to 4000 bp,NaN,NaN,NaN,1603,57.25,300,N/A (Upper Marker was set at time zero)
G11,SampG11,200 bp to 6000 bp,NaN,NaN,NaN,2017,70.20,300,N/A (Upper Marker was set at time zero)
G12,SampG12,100 bp to 150 bp,NaN,NaN,NaN,126,11.43,300,N/A (Upper Marker was set at time zero)
G12,SampG12,150 bp to 260 bp,NaN,NaN,NaN,205,15.77,300,N/A (Upper Marker was set at time zero)
G12,SampG12,200 bp to 4000 bp,NaN,NaN,NaN,792,90.24,300,N/A (Upper Marker was set at time zero)
G12,SampG12,200 bp to 6000 bp,NaN,NaN,NaN,954,112.17,300,N/A (Upper Marker was set at time zero)
H1,SampH1,100 bp to 150 bp,NaN,NaN,NaN,125,12.01,300,N/A (Upper Marker was set at time zero)
H1,SampH1,150 bp to 260 bp,NaN,NaN,NaN,204,15.81,300,N/A (Upper Marker was set at time zero)
H1,SampH1,200 bp to 4000 bp,NaN,NaN,NaN,753,98.44,300,N/A (Upper Marker was set at time zero)
H1,SampH1,200 bp to 6000 bp,NaN,NaN,NaN,943,121.54,300,N/A (Upper Marker was set at time zero)
H2,SampH2,100 bp to 150 bp,NaN,NaN,NaN,126,11.29,300,N/A (Upper Marker was set at time zero)
H2,SampH2,150 bp to 260 bp,NaN,NaN,NaN,207,15.35,300,N/A (Upper Marker was set at time zero)
H2,SampH2,200 bp to 4000 bp,NaN,NaN,NaN,643,78.39,300,N/A (Upper Marker was set at time zero)
H2,SampH2,200 bp to 6000 bp,NaN,NaN,NaN,705,102.37,300,N/A (Upper Marker was set at time zero)
H3,SampH3,100 bp to 150 bp,NaN,NaN,NaN,125,11.68,300,N/A (Upper Marker was set at time zero)
H3,SampH3,150 bp to 260 bp,NaN,NaN,NaN,206,15.16,300,N/A (Upper Marker was set at time zero)
H3,SampH3,200 bp to 4000 bp,NaN,NaN,NaN,763,94.45,300,N/A (Upper Marker was set at time zero)
H3,SampH3,200 bp to 6000 bp,NaN,NaN,NaN,926,116.64,300,N/A (Upper Marker was set at time zero)
H4,SampH4,100 bp to 150 bp,NaN,NaN,NaN,126,11.83,300,N/A (Upper Marker was set at time zero)
H4,SampH4,150 bp to 260 bp,NaN,NaN,NaN,224,11.12,300,N/A (Upper Marker was set at time zero)
H4,SampH4,200 bp to 4000 bp,NaN,NaN,NaN,448,104.60,300,N/A (Upper Marker was set at time zero)
H4,SampH4,200 bp to 6000 bp,NaN,NaN,NaN,510,138.86,300,N/A (Upper Marker was set at time zero)
H5,SampH5,100 bp to 150 bp,NaN,NaN,NaN,127,11.61,300,N/A (Upper Marker was set at time zero)
H5,SampH5,150 bp to 260 bp,NaN,NaN,NaN,202,15.97,300,N/A (Upper Marker was set at time zero)
H5,SampH5,200 bp to 4000 bp,NaN,NaN,NaN,632,95.33,300,N/A (Upper Marker was set at time zero)
H5,SampH5,200 bp to 6000 bp,NaN,NaN,NaN,764,126.70,300,N/A (Upper Marker was set at time zero)
H6,SampH6,100 bp to 150 bp,NaN,NaN,NaN,125,12.02,300,N/A (Upper Marker was set at time zero)
H6,SampH6,150 bp to 260 bp,NaN,NaN,NaN,206,16.05,300,N/A (Upper Marker was set at time zero)
H6,SampH6,200 bp to 4000 bp,NaN,NaN,NaN,759,95.65,300,N/A (Upper Marker was set at time zero)
H6,SampH6,200 bp to 6000 bp,NaN,NaN,NaN,963,120.71,300,N/A (Upper Marker was set at time zero)
H7,SampH7,100 bp to 150 bp,NaN,NaN,NaN,126,11.66,300,N/A (Upper Marker was set at time zero)
H7,SampH7,150 bp to 260 bp,NaN,NaN,NaN,205,15.90,300,N/A (Upper Marker was set at time zero)
H7,SampH7,200 bp to 4000 bp,NaN,NaN,NaN,829,86.19,300,N/A (Upper Marker was set at time zero)
H7,SampH7,200 bp to 6000 bp,NaN,NaN,NaN,984,107.61,300,N/A (Upper Marker was set at time zero)
H8,SampH8,100 bp to 150 bp,NaN,NaN,NaN,125,11.32,300,N/A (Upper Marker was set at time zero)
H8,SampH8,150 bp to 260 bp,NaN,NaN,NaN,204,15.52,300,N/A (Upper Marker was set at time zero)
H8,SampH8,200 bp to 4000 bp,NaN,NaN,NaN,650,86.09,300,N/A (Upper Marker was set at time zero)
H8,SampH8,200 bp to 6000 bp,NaN,NaN,NaN,716,106.91,300,N/A (Upper Marker was set at time zero)
H9,SampH9,100 bp to 150 bp,NaN,NaN,NaN,126,12.17,300,N/A (Upper Marker was set at time zero)
H9,SampH9,150 bp to 260 bp,NaN,NaN,NaN,206,15.80,300,N/A (Upper Marker was set at time zero)
H9,SampH9,200 bp to 4000 bp,NaN,NaN,NaN,855,89.09,300,N/A (Upper Marker was set at time zero)
H9,SampH9,200 bp to 6000 bp,NaN,NaN,NaN,1041,109.87,300,N/A (Upper Marker was set at time zero)
H10,SampH10,100 bp to 150 bp,NaN,NaN,NaN,126,11.89,300,N/A (Upper Marker was set at time zero)
H10,SampH10,150 bp to 260 bp,NaN,NaN,NaN,206,15.53,300,N/A (Upper Marker was set at time zero)
H10,SampH10,200 bp to 4000 bp,NaN,NaN,NaN,812,88.62,300,N/A (Upper Marker was set at time zero)
H10,SampH10,200 bp to 6000 bp,NaN,NaN,NaN,984,111.13,300,N/A (Upper Marker was set at time zero)
H11,SampH11,100 bp to 150 bp,NaN,NaN,NaN,125,11.65,300,N/A (Upper Marker was set at time zero)
H11,SampH11,150 bp to 260 bp,NaN,NaN,NaN,191,15.29,300,N/A (Upper Marker was set at time zero)
H11,SampH11,200 bp to 4000 bp,NaN,NaN,NaN,742,98.37,300,N/A (Upper Marker was set at time zero)
H11,SampH11,200 bp to 6000 bp,NaN,NaN,NaN,920,121.41,300,N/A (Upper Marker was set at time zero)
H12,SampH12,,,,,,,,
